post_id,post_text,likes,comments,shares,total_engagement,engagement_score,text_length,word_count,line_count,avg_word_length,exclamation_count,question_count,emoji_count,hashtag_count,url_count,mention_count,has_cta,has_question,uppercase_ratio,comment_like_ratio,share_like_ratio,share_comment_ratio,engagement_intensity
1686,💼 Improved responsive layout behavior and spacing precision across modules. ⚙️ Tech Stack • HTML • CSS #FrontendLearning,10.0,0.0,0.0,10.0,Low,120,18,1,5.722222222222222,0,0,2,1,0,0,0,0,0.1,0.0,0.0,0.0,0.0
1757,"🚀 Built and deployed a scalable enterprise collaboration suite integrating secure authentication, optimized schemas, REST APIs, and cloud hosting infrastructure. This refined my full-stack system execution workflow. Live link in comments. I’m actively seeking full-stack internships. ⚙️ Tech Stack • React • Node.js • MongoDB • Git • Cloud Hosting #FullStackDevelopment #WebApp #OpenToWork #LearningJourney",500.0,60.0,25.0,695.0,High,406,54,1,6.537037037037037,0,0,2,4,0,0,1,0,0.07635467980295567,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
294,🚀 Completed a churn prediction analysis evaluating validation performance metrics. Repository link in comments. Seeking data internship roles. ⚙️ Tech Stack • Python • Pandas • Scikit-learn • Matplotlib #ChurnPrediction #DataScience #OpenToWork,280.0,31.0,14.0,384.0,Medium,244,32,1,6.65625,0,0,2,3,0,0,1,0,0.06557377049180328,0.1103202846975089,0.0498220640569395,0.4375,0.1601423487544484
384,🚀 Completed a churn prediction case study evaluating model performance and validation splits. Repository link in comments. Seeking data internship roles. ⚙️ Tech Stack • Python • Pandas • Scikit-learn • Matplotlib #ChurnPrediction #DataScience #OpenToWork,300.0,35.0,15.0,415.0,Medium,255,35,1,6.314285714285714,0,0,2,3,0,0,1,0,0.06274509803921569,0.11627906976744186,0.04983388704318937,0.4166666666666667,0.16611295681063123
1017,"🎯 Created a structured UI layout emphasizing visual hierarchy, scalability, and accessibility best practices. Portfolio link shared. Feedback welcome! ⚙️ Tech Stack • HTML • CSS • Figma • Git #UIDesign #FrontendJourney #Portfolio",45.0,3.0,1.0,54.0,Medium,229,33,1,5.96969696969697,1,0,2,3,0,0,1,0,0.09606986899563319,0.06521739130434782,0.021739130434782608,0.25,0.08695652173913043
1465,💼 Practiced optimizing NumPy vector computations for improved analytical efficiency. ⚙️ Tech Stack • Python • NumPy #DataScienceBasics #LearningJourney,10.0,0.0,0.0,10.0,Low,151,19,1,7.0,0,0,2,2,0,0,0,0,0.08609271523178808,0.0,0.0,0.0,0.0
1915,💼 Practiced optimizing NumPy vector operations for enhanced analytical efficiency. ⚙️ Tech Stack • Python • NumPy #DataScienceBasics #LearningJourney,10.0,0.0,0.0,10.0,Low,149,19,1,6.894736842105263,0,0,2,2,0,0,0,0,0.087248322147651,0.0,0.0,0.0,0.0
1523,👨‍💻 Practiced optimizing binary search operations and analyzing algorithm efficiency. ⚙️ Tech Stack • JavaScript • VS Code #CodingPractice,10.0,1.0,0.0,12.0,Low,138,19,1,6.315789473684211,0,0,3,1,0,0,0,0,0.07246376811594203,0.09090909090909091,0.0,0.0,0.09090909090909091
1334,"🚀 Designed and launched a professional technical portfolio highlighting structured case studies, architecture diagrams, and measurable KPIs. Live link in comments. Open to frontend internship roles. ⚙️ Tech Stack • React • Tailwind CSS • GitHub Pages • VS Code #PortfolioLaunch #FrontendDeveloper #OpenToWork #WebDevelopment",500.0,60.0,25.0,695.0,High,324,44,1,6.386363636363637,0,0,2,4,0,0,1,0,0.08641975308641975,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
175,🚀 Built a reusable UI component library to ensure consistency across multiple projects. This improved my modular coding practices. Repository link in comments. Seeking frontend internship opportunities. ⚙️ Tech Stack • React • Tailwind • Storybook • GitHub #ComponentLibrary #FrontendArchitecture #OpenToWork #Developers,350.0,45.0,19.0,497.0,Medium,320,42,1,6.642857142857143,0,0,2,4,0,0,1,0,0.065625,0.1282051282051282,0.05413105413105413,0.41304347826086957,0.18233618233618235
896,"🚀 Developed an enterprise reporting dashboard integrating drill-down insights, optimized data pipelines, and high-performance chart rendering. Demo link shared below. I’m actively seeking analytics internships. ⚙️ Tech Stack • React • Chart.js • Node.js • GitHub #FinanceDashboard #DataVisualization #OpenToWork #WebDevelopment",500.0,60.0,25.0,695.0,High,327,40,1,7.2,0,0,2,4,0,0,1,0,0.0581039755351682,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1113,👨‍💻 Practiced implementing secure API routing with structured middleware validation. ⚙️ Tech Stack • Node.js • Express • Postman #BackendPractice #Developers,14.0,2.0,0.0,18.0,Low,157,21,1,6.523809523809524,0,0,3,2,0,0,0,0,0.07643312101910828,0.13333333333333333,0.0,0.0,0.13333333333333333
1584,"🚀 Developed a scalable backend platform integrating authentication services, structured routing layers, centralized logging, and automated CI/CD workflows. Demo link in comments. Open to backend internship roles. ⚙️ Tech Stack • Node.js • Express • MongoDB • Docker • GitHub #BackendDevelopment #OpenToWork",500.0,60.0,25.0,695.0,High,306,42,1,6.309523809523809,0,0,2,2,0,0,1,0,0.0718954248366013,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1968,💡 Conducted exploratory segmentation modeling uncovering high-value user cohorts and retention drivers. Repository link below. Open to analytics internship roles. ⚙️ Tech Stack • Python • Pandas • Seaborn • Matplotlib #DataScience #OpenToWork,500.0,60.0,25.0,695.0,High,242,33,1,6.363636363636363,0,0,2,2,0,0,1,0,0.05785123966942149,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1533,👨‍💻 Practiced optimizing recursion tree depth and memory trade-offs. ⚙️ Tech Stack • JavaScript • VS Code #CodingPractice,10.0,1.0,0.0,12.0,Low,121,18,1,5.777777777777778,0,0,3,1,0,0,0,0,0.08264462809917356,0.09090909090909091,0.0,0.0,0.09090909090909091
1890,"🚀 Successfully delivered a scalable enterprise-grade digital ecosystem integrating frontend UI, backend APIs, optimized database schemas, CI/CD pipelines, monitoring systems, and structured documentation. All project links in comments. I’m actively seeking internship opportunities in software development and would greatly appreciate feedback. ⚙️ Tech Stack • React • Node.js • Express • MongoDB • Cloud Deployment • Git #FullStackDeveloper #OpenToWork",500.0,60.0,25.0,695.0,High,453,59,1,6.694915254237288,0,0,2,2,0,0,1,0,0.0640176600441501,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1935,🎯 Designed a strategic analytics dashboard visualizing enterprise KPIs with predictive insights and drill-down reporting tools. Project link below. Feedback appreciated. ⚙️ Tech Stack • Python • Plotly • Pandas • Streamlit #DataVisualization #Portfolio #OpenToWork,500.0,60.0,25.0,695.0,High,264,35,1,6.571428571428571,0,0,2,3,0,0,1,0,0.06818181818181818,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
684,🚀 Completed a time-series forecasting project evaluating seasonal engagement patterns and validation accuracy across multiple scenarios. Repository link in comments. Seeking data internship roles. ⚙️ Tech Stack • Python • Pandas • Scikit-learn • Matplotlib #TimeSeries #DataScience #OpenToWork,410.0,60.0,25.0,605.0,Medium,293,38,1,6.7368421052631575,0,0,2,3,0,0,1,0,0.05460750853242321,0.145985401459854,0.06082725060827251,0.4098360655737705,0.20681265206812652
430,"🚀 Successfully delivered a complete web ecosystem integrating frontend UI, backend APIs, structured database architecture, deployment automation, and comprehensive documentation. This required disciplined planning and iteration cycles. All links are shared in comments. I’m actively exploring internship opportunities in software development and would truly appreciate feedback. ⚙️ Tech Stack • React • Node.js • Express • MongoDB • Cloud Deployment • Git #FullStackDeveloper #ProjectLaunch #OpenToWork #TechCareers",500.0,60.0,25.0,695.0,High,515,66,1,6.818181818181818,0,0,2,4,0,0,1,0,0.05825242718446602,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
2077,🚀 Built and deployed a scalable collaboration suite integrating secure APIs and cloud hosting infrastructure. Live link in comments. Seeking full-stack internships. ⚙️ Tech Stack • React • Node.js • MongoDB • Git #FullStackDevelopment #OpenToWork,500.0,60.0,25.0,695.0,High,246,35,1,6.057142857142857,0,0,2,2,0,0,1,0,0.08130081300813008,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
352,💡 Completed a sales performance breakdown analyzing quarterly revenue shifts. Repository link shared below. I’m actively seeking data analyst internships and would value suggestions. ⚙️ Tech Stack • Python • Pandas • Matplotlib • Git #DataAnalytics #PythonProjects #OpenToWork,188.0,19.0,7.0,247.0,Medium,276,38,1,6.2894736842105265,0,0,2,3,0,0,1,0,0.057971014492753624,0.10052910052910052,0.037037037037037035,0.35,0.13756613756613756
1384,"🚀 Designed and launched a professional technical portfolio highlighting measurable KPIs, architecture diagrams, and structured documentation. Live link in comments. Open to frontend internship roles. ⚙️ Tech Stack • React • Tailwind CSS • GitHub Pages • VS Code #PortfolioLaunch #FrontendDeveloper #OpenToWork #WebDevelopment",500.0,60.0,25.0,695.0,High,325,43,1,6.5813953488372094,0,0,2,4,0,0,1,0,0.08615384615384615,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
792,🚀 Completed a multi-class modeling project evaluating cross-validation stability and performance metrics. Repository link shared below. Open to data-focused internship roles and feedback. ⚙️ Tech Stack • Python • Pandas • Scikit-learn • Matplotlib #ClassificationModel #DataScience #OpenToWork,360.0,50.0,22.0,526.0,Medium,293,37,1,6.945945945945946,0,0,2,3,0,0,1,0,0.05460750853242321,0.13850415512465375,0.060941828254847646,0.43137254901960786,0.1994459833795014
992,"🚀 Completed an end-to-end predictive modeling workflow including preprocessing, feature engineering, hyperparameter tuning, and evaluation metrics. Repository link below. Actively seeking data internships and collaboration. ⚙️ Tech Stack • Python • Pandas • NumPy • Scikit-learn • GitHub #MachineLearningProject #DataScience #OpenToWork",500.0,60.0,25.0,695.0,High,336,41,1,7.219512195121951,0,0,2,3,0,0,1,0,0.05952380952380952,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
275,💡 Practiced secure authentication flow implementation and token validation logic. ⚙️ Tech Stack • Node.js • JWT #BackendLearning #Developers,28.0,1.0,0.0,30.0,Low,140,19,1,6.421052631578948,0,0,2,2,0,0,0,0,0.07142857142857142,0.034482758620689655,0.0,0.0,0.034482758620689655
1545,🎯 Designed an executive analytics dashboard integrating predictive indicators and dynamic reporting insights. Project link below. Feedback appreciated. ⚙️ Tech Stack • Python • Plotly • Pandas • Streamlit #DataVisualization #Portfolio #OpenToWork,500.0,60.0,25.0,695.0,High,246,32,1,6.71875,0,0,2,3,0,0,1,0,0.06097560975609756,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1710,"🚀 Created a performance-focused SaaS landing interface emphasizing semantic markup, accessibility validation, and optimized rendering cycles. Portfolio link in comments. I’m exploring frontend internship opportunities and welcome feedback. ⚙️ Tech Stack • HTML • CSS • JavaScript • GitHub Pages #FrontendDeveloper #PortfolioLaunch #OpenToWork #WebProjects",500.0,60.0,25.0,695.0,High,355,44,1,7.090909090909091,0,0,2,4,0,0,1,0,0.07887323943661972,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
2178,💡 Conducted exploratory retention modeling uncovering growth drivers and churn indicators. Repository link below. Open to analytics internship roles. ⚙️ Tech Stack • Python • Pandas • Seaborn • Matplotlib #DataScience #OpenToWork,500.0,60.0,25.0,695.0,High,229,32,1,6.1875,0,0,2,2,0,0,1,0,0.0611353711790393,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1258,💡 Conducted exploratory retention modeling uncovering churn drivers and growth levers. Repository link below. Open to analytics internship roles. ⚙️ Tech Stack • Python • Pandas • Seaborn • Matplotlib #DataScience #OpenToWork,360.0,52.0,24.0,536.0,Medium,225,32,1,6.0625,0,0,2,2,0,0,1,0,0.06222222222222222,0.1440443213296399,0.0664819944598338,0.4528301886792453,0.21052631578947367
2434,🚀 Developed a scalable backend analytics engine integrating secure routing and deployment workflows. Demo link in comments. Open to backend internship roles. ⚙️ Tech Stack • Node.js • Express • Docker • MongoDB • GitHub #BackendDevelopment #OpenToWork,500.0,60.0,25.0,695.0,High,251,37,1,5.8108108108108105,0,0,2,2,0,0,1,0,0.07171314741035857,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1150,"🚀 Created a high-performance SaaS product interface emphasizing semantic markup, accessibility validation, optimized rendering, and structured documentation. Portfolio link in comments. I’m exploring frontend internship opportunities and welcome feedback. ⚙️ Tech Stack • HTML • CSS • JavaScript • GitHub Pages #FrontendDeveloper #PortfolioLaunch #OpenToWork #WebProjects",500.0,60.0,25.0,695.0,High,371,45,1,7.266666666666667,0,0,2,4,0,0,1,0,0.07547169811320754,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1664,"🚀 Designed and launched a refined technical portfolio showcasing measurable KPIs, structured documentation, and system diagrams. Live link in comments. Open to frontend internship roles. ⚙️ Tech Stack • React • Tailwind CSS • GitHub Pages • VS Code #PortfolioLaunch #FrontendDeveloper #OpenToWork #WebDevelopment",500.0,60.0,25.0,695.0,High,312,43,1,6.27906976744186,0,0,2,4,0,0,1,0,0.08974358974358974,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
450,"🚀 Successfully delivered a comprehensive software ecosystem integrating frontend UI, backend services, structured database schemas, automated deployment, and detailed documentation. This project required disciplined planning, consistent iteration, and debugging resilience. All links are shared in comments. I’m actively seeking internship opportunities in software development and would greatly appreciate feedback from the community. ⚙️ Tech Stack • React • Node.js • Express • MongoDB • Cloud Deployment • Git #FullStackDeveloper #ProjectLaunch #OpenToWork #TechCareers",500.0,60.0,25.0,695.0,High,572,72,1,6.958333333333333,0,0,2,4,0,0,1,0,0.0472027972027972,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
1966,💼 Improved responsive alignment precision and spacing consistency across layouts. ⚙️ Tech Stack • HTML • CSS #FrontendLearning,10.0,0.0,0.0,10.0,Low,126,18,1,6.055555555555555,0,0,2,1,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.0
565,"💼 Improved UI alignment, spacing consistency, and accessibility contrast standards. ⚙️ Tech Stack • HTML • CSS #Accessibility #FrontendLearning",23.0,1.0,0.0,25.0,Low,143,19,1,6.578947368421052,0,0,2,2,0,0,0,0,0.1048951048951049,0.041666666666666664,0.0,0.0,0.041666666666666664
1592,💡 Completed a predictive revenue modeling project analyzing seasonal trends and growth projections. Repository link shared below. I’m actively seeking data analyst internships. ⚙️ Tech Stack • Python • Pandas • Scikit-learn • Matplotlib • Git #DataAnalytics #OpenToWork,500.0,60.0,25.0,695.0,High,269,38,1,6.105263157894737,0,0,2,2,0,0,1,0,0.055762081784386616,0.11976047904191617,0.0499001996007984,0.4098360655737705,0.16966067864271456
